"...1","median.X2016.11","median.X2016.12","median.X2017.02","median.X2017.03","median.X2017.05","median.X2017.06","median.X2017.07","median.X2017.08","median.X2017.10","median.X2017.11","median.X2018.02","median.X2018.04","median.X2018.05","median.X2018.06","median.X2018.07","median.X2018.08","median.X2018.09","median.X2018.10","median.X2018.11","median.X2019.02","median.X2019.03","median.X2019.05","median.X2019.06","median.X2019.07","median.X2019.08","median.X2019.09","median.X2020.01","median.X2020.02","median.X2020.03","median.X2020.04","median.X2020.05","median.X2020.06","median.X2020.07","median.X2020.08","median.X2020.09","median.X2020.11","median.X2021.01","median.X2021.02","median.X2021.03","median.X2021.04","median.X2021.06","median.X2021.07","median.X2021.08","median.X2021.09","median.X2021.10","median.X2021.11","median.X2021.12","median.X2022.01","median.X2022.02","median.X2022.03","median.X2022.04","median.X2022.05","median.X2022.06","median.X2022.07","median.X2022.08","median.X2022.09","median.X2022.10","median.X2022.11","median.X2022.12","median.X2023.02","median.X2023.04","median.X2023.06","median.X2023.07","median.X2023.08","median.X2023.09","median.X2023.10","median.X2023.12","median.X2024.01","median.X2024.03","median.X2024.04","median.X2024.05","median.X2024.06","median.X2024.07","median.X2024.08","median.X2024.10","median.X2024.11","median.X2024.12","median.X2025.01","median.X2025.02","median.X2025.03"
21,0.603302397226024,0.608627474308012,0.521568655967714,0.566666692495358,0.795588247477999,0.813725501298902,0.866666674613946,0.748627465963359,0.461064457893374,0.678431391716003,0.0447058834135704,0.568627476692221,0.783380031585668,0.656470608711254,0.739607858657836,0.701499441090734,0.701437926292491,0.720965325832355,0.401893192324147,0.522875845432283,0.549732647158891,0.693137273192404,0.833333343267435,0.698242047737367,0.718733063110935,0.772549033164962,0.617769630625844,0.557796478271488,0.612549042701728,0.589215710759161,0.774431385993942,0.83348417282104,0.801069530573747,0.804634592749844,0.807107865810369,0.615686297416706,0.581764730811121,0.543627478182319,0.54257705807686,0.600000023841875,0.808765870683326,0.810130730271337,0.728011220693587,0.826666676998147,0.747764720916741,NA,0.629411786794674,0.584313750267048,0.569340489127437,0.577451005578042,0.587165800007891,0.845989313992583,0.854117655754085,0.84279123474569,0.770703589214981,0.784313738346099,0.782135089238494,0.730980408191679,0.651656545441729,0.561254928112033,0.579198661057849,0.865240649743496,0.825074282559469,0.833986937999714,0.818736394246406,0.838562101125716,0.612451003491875,0.573548660558812,0.603016614913942,0.696918785572034,0.760000014305106,0.871493220329282,0.844880183537798,0.795098051428785,0.815686285495747,0.792513381351116,0.513264158192798,0.680000019073483,0.615686297416695,0.607843160629275
22,0.602220671004575,0.648213776167014,0.554121480982043,0.490196097884658,0.77028658986057,0.914852382807666,0.924275123887568,0.861501260738358,0.617173788875708,0.636343040810678,0.334987639538316,0.371709843844185,0.812277213217961,0.881722906419524,0.858508717323634,0.849707611296514,0.85692832462178,0.798264235745722,0.454122707247193,0.474316175336578,0.424227681198232,0.754143279999492,0.231344539032232,0.21823185603696,0.252457825247973,0.190849676726537,0.205589009903242,0.172041321172993,0.117647065658052,0.107070708139325,0.102627719087051,0.340646985587713,0.0977821096345115,0.0845542399061431,0.114161220689314,0.118676617148075,0.121677183284962,0.122140530496713,0.111614883317468,0.101996763378757,0.0720312398941843,0.138521876930554,0.1789744511548,0.151588917292284,0.161318023616908,0.286772499481849,0.149115495729671,0.149976422645387,0.145276298577037,0.117647063132771,0.229131653904616,0.110265283461793,0.102146422060628,0.0802209799488644,0.0959097634881413,0.106800167960194,0.127422291403922,0.164056160129113,0.160141438978011,0.134288594126699,0.108451657511022,0.117143423494165,0.111751368003424,0.140058830082172,0.120081879198614,0.132026150822729,0.168798952990702,0.172816577623335,0.127493714828083,0.121568628742888,0.124025516212095,0.124559804615273,0.129091868986368,0.163190103908536,0.22396313601545,0.266640361322394,0.266887614004193,0.249699884947932,0.200843890632488,0.163128447565849
24,0.755253911018372,0.751764720678329,0.610784336924553,0.672549039125443,0.694736860300365,0.689922499102215,0.665504740344154,0.748823544383049,0.666666686534882,0.773125704597024,0.0897479012608528,0.634581126950004,0.753202629089355,0.714300670623779,0.550700306892395,0.604705905914307,0.605704123323614,0.694494739174843,0.570980417728424,0.642889970057719,0.672426490113139,0.702832261721293,0.781176483631134,0.56330531835556,0.601882362365723,0.605490219593048,0.797385632991791,0.485067874193192,0.72130720615387,0.745098054409027,0.807672645734704,0.776561800823655,0.666264474391937,0.592156887054443,0.710666654109955,0.801307201385498,0.75725491642952,0.667973875999451,0.686274528503418,0.718885465672142,0.783529424667358,0.675490215420723,0.64111324087266,0.791666679084301,0.802998858339646,NA,0.786096269434149,0.74117648601532,0.655555576086044,0.689607861638069,0.733732152793367,0.758954262733459,0.738159894943237,0.575867295265198,0.606506266377189,0.715801631703096,0.812324941158295,0.841091228568036,0.845161299551687,0.702521026134491,0.716366563524519,0.777941189706326,0.595459260438618,0.747261678350383,0.802683190295571,0.777404308319092,0.846153855323792,0.753431387245655,0.658467043529857,0.784047869302459,0.814165677343096,0.8210196185112,0.811465930938721,0.633058856725693,0.808581994927448,0.837104082107544,0.82929643462686,0.834055737445229,0.523076951503754,0.738562107086182
27,0.885906869545579,0.869434840538923,0.81562092602253,0.668137274682522,0.304281724350793,0.427637726068497,0.505359506607056,0.576526635885239,0.569309488586757,0.590144493077931,0.250980406999588,0.443572988112768,0.672009113042251,0.855383565551356,0.829562604427338,0.780392169952393,0.786224246025085,0.73047387227416,NA,0.298300665616989,0.254695577056784,0.302865773439407,0.683627469837666,0.769875266335227,0.765418879010461,0.754668548703194,0.626470610499382,0.503405602354752,0.469218800465266,0.506601336598396,0.850565420256721,0.874039223194122,0.82661914283579,0.769953065355059,0.760294131934643,0.525834221588938,0.481749624013901,0.435667604207993,0.420235298871994,0.479520698388418,0.857941184937954,0.786367893218994,0.836463056504726,0.872829139232635,0.816742092370987,0.75813461960973,0.760410845279694,0.675256788730621,0.629493486136198,0.54564272860686,0.542647086083889,0.858553084833869,0.746187378962835,0.710259110799858,0.678895787973153,0.653650416972789,0.705379605293274,0.664226599534353,0.704392174482346,0.475466308070392,0.514951009303331,0.861781913983194,0.857103551688947,0.847167765100797,0.869047626852989,0.846210925965696,0.689775928854942,0.511386338033174,0.504862770736218,0.635076274474462,0.708199660886418,0.844607852399349,0.891302168369293,0.874716209737878,0.851181507110596,0.839589178562164,0.583710432052612,0.75496139309623,0.689106772343318,0.64844292752883
30,NA,0.992156863212585,NA,0.817806052195059,0.957385623455048,0.951488746537103,0.94078431725502,0.893594777584076,0.562136604868132,0.993103448686929,0.476319760084152,0.66620284511197,0.864771249890327,0.908884052877073,0.901341595147785,0.87198880314827,0.893930912017822,0.764475215883816,0.141176477074623,0.992156863212585,0.829607853293419,0.82001006603241,0.885185192028681,0.880645194361287,0.835947712262472,0.909803926944733,0.992156863212585,NA,0.768366026878357,0.834986553472631,0.900961174684412,0.905541352603746,0.901239582176866,0.844607852399349,0.822303928434849,0.988235294818878,0.973078962918874,NA,0.788235306739807,0.856516732889063,0.921909638073133,0.901176476478577,NA,0.92980392575264,0.958169937133789,NA,0.990196079015732,0.996165577570597,0.984313726425171,0.798879563808441,0.824772846408007,0.8959477186203,0.894509810209274,0.90644257409232,0.896358575139727,0.881199545720044,0.951470591127872,1,1,0.834674932454762,0.861333341598511,0.913254907131195,0.892051450667843,0.88445053128309,0.908496737480164,0.876252730687459,NA,NA,NA,0.870387136936188,0.881146311759949,0.900871465603511,0.892006039619446,0.865906394257837,0.940365115116382,NA,NA,NA,0.989169001579285,0.868627458810806
31,0.929519209143086,0.935553925409858,0.818756313323642,0.763731271290971,0.937075694241796,0.940818626367032,0.77720696592924,0.710874828696892,0.548430117906999,0.695106295978317,0.207762990924802,0.424799175252266,0.501153187390473,0.549078196811849,0.571945216450146,0.567822523180924,0.581756672794342,0.647935541347043,0.74341738223692,0.528354157643042,0.445718722378009,0.569307295904575,0.736235637319002,0.751715682447131,0.703321000079466,0.748599454762139,0.748249314723446,0.604048549486019,0.50984277819669,0.550797796863151,0.8288866645762,0.829359039846563,0.804057745883939,0.781776602430871,0.765619138332431,0.792134207107147,0.596953516163395,0.52112589824626,0.544785437800748,0.556266011103751,0.869119853048825,0.86874005829939,0.819546715852332,0.886604827898832,0.808968784080654,0.560304147856854,0.951225493103355,0.6924922783908,0.743835940441251,0.540542709105235,0.526647060504807,0.866700564711257,0.872160541100065,0.88789364418189,0.875974742845635,0.872331975222546,0.86388409115736,0.758460590116406,0.993242921558255,0.617700281184272,0.55982876785936,0.907136616047885,0.894144061237922,0.882390245714399,0.901907556197219,0.87814431073621,NA,0.716397219059458,0.60043880072508,0.780619157285398,0.853490725085533,0.893578762348941,0.903769414733978,0.886379414502506,0.844542049309634,0.975028836548991,0.332837876292969,0.795638957413549,0.782770734872658,0.645641604242918
33,0.547593609853215,0.560873466459183,0.50196081399916,0.482685278532867,0.896591258049015,0.912009809166199,0.919372553825378,0.878994958486386,0.656173841373335,0.618159571831872,0.484697358115856,0.499178838271354,0.873744627324545,0.898554175189047,0.894219955154087,0.867613260088296,0.885745416084926,0.82109169057898,0.545533796151468,0.495869837542783,0.41835294604299,0.432965690270079,0.346365016698844,0.380005167110993,0.439960787892359,0.508110546252959,0.519647887774867,0.476726344098206,0.473663244644794,0.520036089009246,0.81791373634338,0.633613467216512,0.808315961918915,0.740288583737479,0.789648484539334,0.70939114219263,0.668429593427456,0.580093801669442,0.578341453447245,0.611514416146777,0.910945649388464,0.902185798179903,0.812590310447829,0.907058829069129,0.856470596790259,NA,0.772835977193693,0.736642172560059,0.714684112866677,0.690893264611516,0.709200620651183,0.898525079794689,0.891099234060805,0.900867877436463,0.887117322599675,0.882734693784627,0.845751643180835,0.775263965129813,0.790428726349835,0.660541570186606,0.671275245012145,0.924135476892641,0.908309996128077,0.900700286030766,0.908522622420053,0.889795924936016,0.741456598043419,0.712766901652003,NA,0.799424368853954,0.798937920480958,0.893853007650082,0.901464959670752,0.898397023660421,0.873709491321016,0.838747080766928,0.710014775876071,0.713613462448109,0.649104880250004,0.610687375068657
34,0.599544027517065,0.645490217208872,0.578003180437987,0.545692477287306,0.879821166396227,0.92395892143256,0.925394162109876,0.87291567790804,0.629430111880752,0.678325571616566,0.493530519306634,0.524901989102235,0.866148439737493,0.895893789727627,0.889548173676372,0.858426416976547,0.87180886363355,0.817160163549917,0.450615061365941,0.56391999070627,0.523733846239015,0.468349108091022,0.468201195421527,0.397282427863291,0.374549725583683,0.397112305598388,0.451715689152853,0.409123654877096,0.35784195737428,0.358293262855563,0.625538378012816,0.648627471924605,0.695550546050302,0.68758171796756,0.724089652299471,0.652915053369093,0.52605044841767,0.49264705926266,0.472303939983727,0.48397566018493,0.875245990305388,0.862450988590818,0.746385733583109,0.81968628525778,0.76296810332467,NA,0.762346827890723,0.718098056018437,0.697385638952533,0.557422995567817,0.563053015835503,0.889130967634629,0.895287243943388,0.897206722690989,0.879614093000963,0.846704474055761,0.778758183122148,0.784313738346122,0.957591534716328,0.600992825967007,0.559556718494942,0.919072356556925,0.9052182783417,0.886622397649528,0.899521601568731,0.869498918453874,0.938569048300703,0.737967930057066,NA,0.710617849287262,0.732434656472439,0.885788558539424,0.903805956513421,0.892810444037066,0.831490136958574,0.885527551173869,0.670898435479454,0.898039221759079,0.657025450702864,0.63228855776965
35,0.665604595094564,0.722755434480496,0.615919724106846,0.468160599470215,0.626797407871099,0.709803938870017,0.751680687077375,0.769150340557874,0.609269185497935,0.66688458124855,0.174134339110565,0.446623096863383,0.674384132027575,0.799052299568977,0.687990214681653,0.763848053299687,0.722568259532489,0.721671843218695,0.648297234584465,0.588948331096124,0.553556351100133,0.744852956384011,0.803508783646838,0.842320270837915,0.808104574680748,0.820743044740798,0.691389617710637,0.383578438312149,0.529785275457542,0.601290873438086,0.762581713499017,0.783878008529277,0.803824751469629,0.7843137383483,0.804956438641274,0.738863766192064,0.683785840867954,0.584497573785729,0.518627479671285,0.581011376882254,0.838985015365821,0.846828152153744,0.809129913338046,0.844967329503123,0.781558041637879,NA,0.769281059501019,0.702745115754949,0.718569797628664,0.638978036966911,0.675980411469658,0.85457517206881,0.86726999282934,0.857385629418729,0.826225470757022,0.815916965992592,0.773774523289429,0.758946092800328,0.823587953154819,0.601709425449151,0.553703730304793,0.844248375296886,0.759869295359637,0.782580952312081,0.799899458885985,0.795261450113428,0.502652850213026,0.65629631678246,0.572303947062161,0.719509820639338,0.744444459676473,0.825238823891747,0.841604697294206,0.835403089723039,0.802391212161181,0.808496743441085,0.482720619054177,0.783193290233498,0.654901981361804,0.644042253494137
37,0.905326107714999,0.905421729882582,0.799286999485676,0.731975883245418,0.798191863620311,0.811913167640804,0.840196087957157,0.642337482618907,0.591749451377329,0.606019975323524,0.213607571070846,0.467271345565055,0.746262641386612,0.818550461298506,0.814396295892638,0.758513946282382,0.76625515796533,0.743155095523197,0.344069440345302,0.415405233800426,0.402435870029156,0.458823531867705,0.769509057666113,0.80643540620829,0.766225323246444,0.827003563410586,0.597176494598389,0.413982142484549,0.505968381699766,0.522577960433708,0.850370379289169,0.875350898456372,0.834903473141594,0.806221731007217,0.719908160132398,0.580433679951567,0.48951791305291,0.466666690616021,0.478431398564197,0.529928922653168,0.89344729979838,0.838909622227369,0.801858727899359,0.86912726654727,0.766137268841329,0.621204082091211,0.713476391234359,0.646114763286313,0.637309898839888,0.526084401390744,0.525089480145982,0.86875000782315,0.867959957807659,0.87737923569799,0.833352317556757,0.836337770665879,0.792710768974424,0.624561425886724,0.802471339927675,0.536528942988686,0.546652124393071,0.892425469747992,0.867647066712402,0.865701136941284,0.873282653944864,0.852680768584863,0.335810123305572,0.654604892839227,0.461194712755292,0.64181803887887,0.749368206659997,0.878619239358873,0.883903850943439,0.851619396890919,0.812084252304461,0.811645881696103,0.381221726536689,0.714215703308582,0.688878014187021,0.606346467366546
